taxon	lfc_(Intercept)	lfc_EnvironmentFreshwater	lfc_EnvironmentSaline	se_(Intercept)	se_EnvironmentFreshwater	se_EnvironmentSaline	W_(Intercept)	W_EnvironmentFreshwater	W_EnvironmentSaline	p_(Intercept)	p_EnvironmentFreshwater	p_EnvironmentSaline	q_(Intercept)	q_EnvironmentFreshwater	q_EnvironmentSaline	diff_(Intercept)	diff_EnvironmentFreshwater	diff_EnvironmentSaline	passed_ss_(Intercept)	passed_ss_EnvironmentFreshwater	passed_ss_EnvironmentSaline	diff_robust_(Intercept)	diff_robust_EnvironmentFreshwater	diff_robust_EnvironmentSaline
Acidovoraxdelafieldii_Acidovorax	0.555327353657176	1.77726257347195	-1.28650754752236	0.682135503593617	0.843905106827496	0.893509082596181	0.814101231693129	2.10599812596613	-1.43983712374169	0.428322347156144	0.0524596013658216	0.170457218805704	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Acinetobacterjohnsonii_Acinetobacter	2.16804646657559	-1.97235930041986	-2.36160674867816	0.731216722957744	1.01197252849674	1.09778788569765	2.96498479658113	-1.94902454847243	-2.15124140049819	0.010237629100789	0.0716187481553442	0.0494026361936305	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Acinetobacterlwoffii_Acinetobacter	1.68207509830247	-1.39261527604657	-3.21230440755741	0.639136122915732	1.12669018315412	0.740253805891475	2.63179475857014	-1.23602326253345	-4.33946354884172	0.0250847642019378	0.244696052886645	0.00146760796893501	1	1	0.707387041026675	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Acinetobacterradioresistens_Acinetobacter	3.01438260757474	-4.80258856342886	-5.07861777621429	0.200103873026154	0.577941218856284	0.477696713305251	15.0640892751773	-8.30982184128159	-10.6314689524963	0.000635031058753689	0.00365178563858363	0.00177839650494221	0.299099628672988	1	0.844738339847548	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Acinetobactertjernbergiae_Acinetobacter	1.7336371644294	-1.96279556607405	-2.33959591918666	0.47000023759001	0.720094912372878	0.627664463647363	3.68858784693145	-2.72574563762183	-3.7274627682301	0.0141664244058804	0.0414899333593369	0.0136066406867122	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Acinetobacterursingii_Acinetobacter	2.5791533598148	-3.30247589931497	-3.6727408129547	0.530579189716384	0.734965886025415	0.671119270416412	4.86101492445163	-4.49337304235202	-5.47256050429883	0.00183302120252108	0.00282064648876654	0.000933317475638774	0.808362350311798	1	0.461058832965555	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Actinobacillusporcinus_Actinobacillus	1.99677215976351	-1.57077067574919	-2.88447593364869	1.09908252760824	1.32419628105444	1.22246093524416	1.81676271763575	-1.18620683219138	-2.3595649157268	0.0869268166102145	0.251855162017041	0.030517214801813	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Actinotalea	1.29459340010875	-0.508933442328327	-2.48351585939697	0.289681509951207	0.662128345118273	0.501163628164177	4.46902323978777	-0.768632616441482	-4.9554990023805	0.00424185949015641	0.471272792452319	0.00256378013757087	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Aggregatibacter	2.74404069004699	-3.0610096210594	-5.19024507396978	0.566352034290215	0.799157798364669	0.69770626536918	4.84511491776661	-3.83029437655892	-7.43901170390586	0.0028658427614764	0.00865619057782209	0.00030388425617871	1	1	0.153765433626427	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Akkermansiamuciniphila_Akkermansia	2.00636644421886	-3.0728850202048	-4.23461333494937	0.887168080564015	1.08342822053798	0.972599618785327	2.26154038696175	-2.83626082647078	-4.35391218869482	0.0581990169319378	0.0251791732866402	0.00333887869088989	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Alistipesputredinis_Alistipes	1.97191051996548	-1.85483354487607	-2.56488474338287	1.14175327957944	1.28813662348563	1.30811487869106	1.72708986716625	-1.43993541605624	-1.96074884948131	0.102274831419924	0.168047529312831	0.066504109725722	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Anaerococcushydrogenalis_Anaerococcus	1.67684168493693	-1.91013598811951	-1.53523659058483	0.533744481588406	0.890481020763231	0.937546279806789	3.14165624709918	-2.14506086438803	-1.637504860988	0.00594860849587635	0.0466880039973515	0.119900598466061	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Anaerofustis	0.657761226512309	-0.288330701195452	0.460114658957382	0.406931400092648	0.834292316516212	0.774051344782433	1.61639339299585	-0.345599132926749	0.594423951406879	0.130006189146643	0.735172414328009	0.562431462565417	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Anaeromyxobactersp.Fw109-5_Anaeromyxobacter	-0.271165305678046	2.31862532240734	-0.807188884441545	0.179506245126467	0.797520807625462	0.451362014395013	-1.51061766952456	2.90729132110147	-1.7883403093268	0.181632472666527	0.0270758272355303	0.123937350616188	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Anaerotruncuscolihominis_Anaerotruncus	0.89740968664089	-0.879121176038555	0.0921511810732595	0.552484612755977	0.813977167063089	0.76585675828472	1.62431616360194	-1.08003173996945	0.120324303567745	0.132591109943177	0.303239458982357	0.906395874607574	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Aquamonasfontana_Aquamonas	-0.82051654431346	4.04111056790514	-0.734319862007413	0.257514745733323	1.02847445474388	0.465476605585462	-3.18628955393168	3.92922794461772	-1.5775655601076	0.0110723492440645	0.00346209984458202	0.149120832539645	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Aurantimonasaltamirensis_Aurantimonas	0.622793781988919	0.555793108975926	-0.272916504621635	0.522205306830124	0.664613372732773	1.0062066240351	1.19262246829582	0.836265311199808	-0.271233062973869	0.254331531998274	0.41811243259271	0.790470956721871	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bacillusbadius_Bacillus	2.33394552841583	-3.28113180244644	-1.71356649958353	0.221031927942797	0.572589797292557	0.465935693108691	10.5593139875242	-5.73033577957728	-3.67768884188873	4.24323312816758e-05	0.00122602525158494	0.0103590928306263	0.021598056622373	0.553376905218624	1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Bacilluslongiquaesitum_Bacillus	1.46851856860641	-2.75685695399003	-0.437236995428357	0.412665820092541	0.647321759303576	0.686350510076058	3.55861449411315	-4.25886649779239	-0.637046216196306	0.00741568336968996	0.002765642972138	0.541891189791208	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bacteroidescaccae_Bacteroides	1.20300753027427	-0.823170721902692	-0.861593796889977	1.03623081792818	1.20688718864514	1.2160498379331	1.16094552435676	-0.682061032420758	-0.708518491605916	0.261707232221775	0.504388107506697	0.488225911385113	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bacteroidescoprocola_Bacteroides	0.503973404337268	0.153045444473274	0.655006484253395	0.347003250606268	0.745330834610546	0.769238721051409	1.45235931783564	0.205338941267932	0.851499627265409	0.164609335749428	0.839745997178143	0.406327225450256	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bacteroidescoprophilus_Bacteroides	0.320986744448913	0.744608544285999	0.771992767370642	0.492626419688169	0.78286879075249	0.954380664945839	0.651582480395788	0.951128149546344	0.808893972526626	0.523382374628801	0.354867154626352	0.429752115816243	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bacteroidesdorei_Bacteroides	1.3843774859864	-1.54301368693048	-1.9981255307219	0.390583831186364	0.626099152588002	0.582227736724432	3.54437991399048	-2.46448774216094	-3.4318624907209	0.0382438255233546	0.0905060412986671	0.0414815761401933	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bacteroideseggerthii_Bacteroides	1.0116063534887	-0.832015068071769	-0.199032443552867	0.545780209000657	0.753635117471176	0.851560839355201	1.85350501320117	-1.10400251896912	-0.23372662803937	0.0835822831519821	0.286988103869218	0.818357058410886	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bacteroidesfragilis_Bacteroides	2.02959363760746	-2.46615445418521	-3.39544108209872	0.882869465550345	1.20584172710567	0.963104419640102	2.29886038287925	-2.04517259500102	-3.52551708086601	0.0443402201545038	0.0680559122013754	0.00548768779196057	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bacteroidesovatus_Bacteroides	2.46059688924788	-2.71029848378151	-3.92462703423525	0.572712585676075	0.731142244966441	0.698482410270511	4.29639045969839	-3.7069373332489	-5.61879150645369	0.00358244712167552	0.00758534942487607	0.000800081159722239	1	1	0.396040174062508	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bacteroidespectinophilus_Bacteroides	0.686177918931875	-0.175774173128769	0.435584226441204	0.26227901518247	0.685537905679065	0.638896420774343	2.61621357108762	-0.256403288093391	0.681775969120746	0.0203253706740233	0.80136883253974	0.506503545682842	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bacteroidesplebeius_Bacteroides	0.603473599996488	-0.148810659867769	0.587041060815106	0.265618607224249	0.721289734798151	0.799905196608973	2.27195529071879	-0.206311905865973	0.733888294892621	0.0382384939170858	0.839321479872741	0.47433270129159	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bacteroidesuniformis_Bacteroides	2.75581225553429	-3.09742769102746	-4.14239540681939	1.11985485208531	1.28261161272147	1.23394161048531	2.46086557592943	-2.41493813115826	-3.35704329250247	0.0248570460159255	0.0272885820051485	0.00373961952277748	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bdellovibriobacteriovorus_Bdellovibrio	-1.55811866921321	3.25665526848125	-0.611576759036115	0.186822643707983	0.576682765232705	0.465389512679519	-8.34009538826918	5.64722142713441	-1.31411805030782	0.0011296608670396	0.0048425221033054	0.259099456990453	0.51869409145615	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Beijerinckia	-1.0862164319489	3.46247316307437	-0.257323536223647	0.235970935201972	0.902888757161272	0.473426955820399	-4.60317890853459	3.83488346223356	-0.543533766001416	0.0036797122031646	0.0086100468265747	0.606351532875641	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bifidobacteriumadolescentis_Bifidobacterium	1.76986687267498	-1.84056292440356	-1.90329810280828	1.07014181342467	1.35443384020208	1.29940441877299	1.65386199331007	-1.35891681806249	-1.46474652179923	0.116500629728112	0.191930504288612	0.161238984664366	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bifidobacteriumbifidum_Bifidobacterium	1.23727174981655	-1.54266507499259	-0.66749079122539	0.34363793169963	0.613772075576013	0.569859863612061	3.60050982642403	-2.51341684703532	-1.17132444982964	0.0113595527395968	0.0456917168754053	0.285874093324792	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bifidobacteriumdentium_Bifidobacterium	0.862649798171811	-0.502943834484974	-0.259542671412352	0.748218056677322	0.926679741629799	0.964179870431386	1.15293902689633	-0.542737487279501	-0.269184909757792	0.269694717584549	0.596493186964746	0.792012417327735	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bifidobacteriumlongum_Bifidobacterium	1.6999474664205	-2.6801703588859	-2.07938218977611	0.477388722556321	0.677015185575338	0.647405469150638	3.56092925136065	-3.95880390276364	-3.21186997771914	0.0235663996821129	0.0166943603375612	0.0325309868057196	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bifidobacteriumpseudocatenulatum_Bifidobacterium	1.3055744508666	-1.4264074397755	-1.16996286158881	1.04742193795614	1.26664166530017	1.26550987593136	1.24646468014046	-1.12613336419615	-0.924499195020324	0.231708894967633	0.277804185057446	0.369860872719974	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bifidobacteriumpseudolongum_Bifidobacterium	2.53519563038959	-4.32973368958584	-3.56336410527254	0.217749950923993	0.552917098504592	0.498648176745551	11.6426920861833	-7.83071042891592	-7.14604859989461	0.0545459043731052	0.0808601734334705	0.0885121870271633	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bifidobacteriumsubtile_Bifidobacterium	1.09021553591686	-1.23879504951109	-0.281720220005684	0.197217049173742	0.548187060483275	0.490348803815438	5.52799841841472	-2.25980352111737	-0.574530248291827	0.11393071203867	0.265224148089666	0.668014771628109	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Bilophila	1.4460199099431	-1.31493226323948	-2.99282769295689	0.733707674195059	0.868037551249755	0.827174404781311	1.97083928763524	-1.51483338635098	-3.61813382481066	0.0802337263200315	0.164115618365913	0.00558798509899908	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Blautiaproducta_Blautia	1.46204099854517	-1.66193000810209	-0.990682225725842	0.543882121955409	0.957370548341859	0.80808927585575	2.68815785539838	-1.73593183013673	-1.22595640769608	0.0168541319765879	0.103064750902709	0.239114546159504	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Burkholderiaandropogonis_Burkholderia	-0.0629262588537637	1.21051488314815	1.24627493415255	0.195935101786889	1.19552797711887	0.761216881323214	-0.321158681011666	1.01253580536476	1.6372139987045	0.754109570158481	0.333036014048208	0.129847186725459	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Burkholderiagraminis_Burkholderia	0.654912420826142	0.681164805010802	-0.687164983433841	0.44417763959103	0.630852947184345	0.610143969184972	1.47443806813225	1.07975211663988	-1.12623416462143	0.174462776570897	0.308337252888969	0.289199790149326	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Burkholderiamultivorans_Burkholderia	-0.799301884395156	6.09293503040166	0.0144911052726007	0.200546917134659	0.554492367197358	0.498375825878749	-3.98561042879786	10.9883118160814	0.0290766616680286	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Burkholderiasordidicola_Burkholderia	0.74782233735168	0.56445366034419	-1.29898986388543	0.253633147425843	0.636005366337408	0.494404558079803	2.94844086800731	0.887498266869561	-2.62738245968146	0.0214543389671456	0.404271435018603	0.0340418705394784	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Campylobacterconcisus_Campylobacter	1.84239441731632	-1.40482584978167	-2.50817081379766	1.01249351736353	1.25998859407502	1.1098232510806	1.81966045779118	-1.11495124351739	-2.25997320866681	0.0864664983869888	0.280385680477468	0.0372390391021339	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Campylobactercurvus_Campylobacter	2.45109530572559	-3.12545376553052	-2.90877734613519	0.827325828607363	1.10684692260252	0.958496159837247	2.96267228819813	-2.82374527290698	-3.03473030776576	0.0110006725500582	0.0143616496708649	0.0095772573952122	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Campylobactergracilis_Campylobacter	2.51372029894488	-3.14107794900583	-4.04874493453751	0.900036520267559	0.992227537248559	0.975797175174316	2.79290922350308	-3.16568310300682	-4.14916648412539	0.0174952627938548	0.00898746959932382	0.00161873413993989	1	1	0.772136184751326	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
CandidatusAmoebophilus	-1.02804673250433	3.16718981358293	0.13165131228796	0.183206980388691	0.563387054173115	0.466898715649982	-5.61139499337433	5.62169433983787	0.281969746060844	0.00248582929489096	0.00246580390258853	0.789265140379996	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
CandidatusAquiluna	-0.870278577304735	3.48598884137046	2.03134597195852	0.560137034563835	1.64721530108553	1.37292258624883	-1.5536886933077	2.11629216840881	1.47957794001239	0.141100395855559	0.0514516655226347	0.15968024440184	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
CandidatusPelagibacterubique_CandidatusPelagibacter	-0.954165793656567	2.17565433908758	3.82996306538759	0.4760658699746	0.655269700548432	1.60369746173487	-2.00427263081782	3.32024254633878	2.38820797361889	0.0612388841166387	0.00404917447380523	0.0288049101442532	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
CandidatusRhodolunalacicola_CandidatusRhodoluna	-0.120871471137247	2.09043885354603	0.368783924832868	0.273792516883327	1.14456896267102	0.505543953957274	-0.441471054480113	1.8263983400945	0.729479448712852	0.68168698411888	0.141819303660209	0.506128972521543	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Capnocytophagasputigena_Capnocytophaga	2.14196342718277	-3.70648118715325	-3.44598692745526	0.66833244568005	0.862823214680131	0.779055635581152	3.20493706541996	-4.29575969224162	-4.42328733670563	0.0149628670515391	0.00358522404616023	0.00306905564235566	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Cardiobacteriumvalvarum_Cardiobacterium	1.26321261994079	-0.952808881241429	-3.19968019426091	0.680415265553105	0.832438683029865	0.801129167411131	1.85653186207386	-1.14459947701307	-3.9939629268533	0.136949307303927	0.316210688965419	0.016211330791524	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Carnobacterium	1.60500669305379	-2.24604309653577	-2.57807687020701	0.533371682771977	0.787121096560291	0.656298721135217	3.00917117442839	-2.85349116717993	-3.92820645109233	0.0147356341761728	0.0189807967613266	0.00346747391550954	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Chelativorans	-0.741557936295105	3.51049503221784	0.62098865461762	0.184126194619574	0.482582321409963	0.754726334004567	-4.02744399202541	7.27439625629303	0.822799770776068	0.00380155408612366	8.59930917223243e-05	0.43446028099934	1	0.0429105527694398	1	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Chthoniobacterflavus_Chthoniobacter	0.53855594413619	0.520798603495105	-0.257587909654905	0.375130994445891	0.91954501324545	0.554395451920032	1.43564768603484	0.566365535121542	-0.464628468294253	0.201115841921275	0.591683385490169	0.658579709368829	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Clostridiumbifermentans_Clostridium	2.13746839128372	-1.20807461796837	-3.63670180076811	0.190359394474067	0.539739896113097	0.488259301249859	11.2285941925231	-2.2382533265898	-7.44830009681082	0.00151436710742634	0.111141521803952	0.00500969684083326	0.682979565449281	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Clostridiumbolteae_Clostridium	2.24501004857961	-2.75141152284042	-4.02182992478972	0.76132179488477	0.978100441968732	0.872970190312049	2.94883197048024	-2.81301531497353	-4.60706444437936	0.0145637370146102	0.018379582443858	0.000969578252854743	1	1	0.478002078657389	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Clostridiumbowmanii_Clostridium	-0.619497184047046	4.21471404100135	0.50061726658154	0.281284379952134	0.984490032807454	0.58565145521249	-2.20238743492428	4.28111397835316	0.854804102552605	0.0448988916201607	0.00076085475453338	0.407050222657002	1	0.354558315612555	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Clostridiumhiranonis_Clostridium	0.392795204381467	-0.419984190839578	1.03953257403366	0.214586837852745	0.543801988872482	0.49057161150388	1.83047202853613	-0.772310876814505	2.11902309399214	0.208664363218914	0.520707105155578	0.168227265547633	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Clostridiumleptum_Clostridium	2.63487571696931	-2.7187233471651	-3.67946633746136	0.771946066049207	0.963954020443258	0.949648607732666	3.41328990826329	-2.82038695778761	-3.87455560667463	0.0066216009207483	0.0181486583453435	0.00308617309937518	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Clostridiummethylpentosum_Clostridium	0.750474772034335	-0.265777352923814	0.0925872304925516	0.589202027871209	0.840316993503935	0.899144748487088	1.27371383079893	-0.316282254171228	0.102972553249452	0.22506722089939	0.756809327110953	0.919556269624602	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Clostridiumorbiscindens_Clostridium	3.14452289414438	-4.00657235149505	-3.44197286187758	0.571685337228523	0.790493700960354	0.799093197242971	5.50044349464818	-5.06844310919562	-4.30734847168398	0.000261625581944965	0.000485934568618819	0.00154349924118947	0.127411658407198	0.23033298552532	0.737792637288566	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Clostridiumramosum_Clostridium	0.593891998990967	0.349508368771821	0.282586023151141	0.254632875735221	0.628425885756245	0.862961968604656	2.33234611703683	0.556164818626502	0.327460575821275	0.0351246366136143	0.58687792202753	0.748164778779398	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Colwelliapsychrerythraea_Colwellia	-1.23647972014043	0.60762929413658	2.97555907873355	0.193822614353382	0.536254712511897	0.698797876358499	-6.37943990315832	1.13309828325863	4.25811122128685	0.0237015929532206	0.374723877179758	0.050972465988078	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Comamonasterrigena_Comamonas	1.06166503647358	0.574678201544533	-2.71714295637833	0.247659169165317	0.644857775167175	0.490707034084809	4.28679882942231	0.89117046219308	-5.53719993324719	0.0051669490852952	0.407151843150011	0.00146335938198905	1	1	0.706802581500711	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Coprococcuseutactus_Coprococcus	2.0454082063165	-2.41986058131648	-2.76630730003683	0.855418950432332	1.12929529569699	0.937420308984933	2.3911186504376	-2.14280586356554	-2.950978630954	0.0313982813384762	0.0501846610637202	0.0105254833313222	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Corynebacteriumdurum_Corynebacterium	1.51654522390228	-1.68803009369404	-3.44030670718285	0.964393900046347	1.08743777692901	1.03714940780593	1.5725371384342	-1.55230039778564	-3.31707918000045	0.150276112961632	0.155006701322939	0.00898201273361676	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Corynebacteriumefficiens_Corynebacterium	2.32394356908368	-2.52748111385074	-3.32728840097074	0.790004714886964	1.00465235010471	0.888227368833237	2.94168316377225	-2.51577683920941	-3.74598725249979	0.0134073277880425	0.0286902111940837	0.00323237616101835	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Corynebacteriumglucuronolyticum_Corynebacterium	1.46296055298609	-3.13107510105041	-2.98706884497559	0.457121644473519	0.669398906417898	0.62854741784203	3.20037471573027	-4.6774428088111	-4.75233651461172	0.0493177032920055	0.0184599579193517	0.0176814456766274	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Corynebacteriummatruchotii_Corynebacterium	2.04268137646239	-1.70024716843081	-2.92960957874362	1.13235920838268	1.29521840253571	1.2182516886965	1.80391642629012	-1.31271078692378	-2.40476545686404	0.0889935488979962	0.206726822840863	0.0278565959110103	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Corynebacteriumtuberculostearicum_Corynebacterium	2.02510333205738	-2.64546894308427	-2.78580343604554	1.03328653561792	1.25183841179179	1.10016061877547	1.95986617675836	-2.11326711032756	-2.53217883689225	0.0702272926542442	0.0530145881161305	0.0239297919828427	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Crenothrixpolyspora_Crenothrix	-1.67465189531738	4.53594504583947	4.26467448196374	0.41058979032282	0.90421770719822	1.03055491511249	-4.07864962740724	5.01643023547327	4.13823117955653	0.000782017194699693	0.00010587676297455	0.000687479019775223	0.365202029924757	0.0523031209094276	0.343739509887611	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Cupriavidusbasilensis_Cupriavidus	-1.21660971667431	1.52096270224674	3.53881125338858	0.173084674765775	0.585838053032968	0.918819075867211	-7.02898577427884	2.59621698244506	3.85147777874391	0.000109431358636814	0.0318042608350264	0.00486732637842193	0.05460624795977	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Curtobacterium	1.51508677298607	-0.755287204324408	-2.6086427505123	0.361184950445098	1.16054598899955	0.552105064736683	4.19476717155292	-0.650803338672952	-4.72490277146153	0.00301802120169053	0.533415516488467	0.0014926990639486	1	1	0.715002851631378	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Desulfitobacterium	0.285725343209104	0.238750674044182	1.17317660052641	0.282573227800996	0.735703383923956	0.657576590474492	1.01115503911194	0.324520288014415	1.78409118803922	0.331896861324273	0.751131350512609	0.099694151616577	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Dialisterinvisus_Dialister	1.65672173390717	-4.27409151551847	-3.45036407107007	0.747587044358935	0.86864848899715	0.856784255864973	2.21609208774856	-4.92039250589485	-4.02710956399021	0.0575317399536463	0.0011634375395798	0.00380332383289464	1	0.528200642969228	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Dietzia	1.46025399287546	-2.07408904993483	-0.844666147679759	0.742622263391895	0.886380892956637	0.994631861551903	1.96634825652252	-2.33995234601283	-0.849224904540906	0.0728208579769171	0.0373888669233699	0.412377789836322	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Doreaformicigenerans_Dorea	2.07870304464026	-2.23479004442443	-2.39559289994789	1.01421670579316	1.24296527866378	1.23145410854436	2.04956498228317	-1.79795050013536	-1.94533672292474	0.0571699775418895	0.0910795844681471	0.0695225324837338	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
